Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,SPY,TLT,SPY,TLT,SPY,TLT,SPY,TLT,SPY,TLT
Date,,,,,,,,,,
2017-08-29,215.16355895996094,103.90335845947266,215.42717521305758,104.61151518613366,213.47633448757276,103.62660519924407,213.59057713642238,104.5626789326065,51135700,7659400
2017-08-30,216.18289184570312,103.87078857421875,216.45531763679912,103.9766025163896,214.96142078994237,103.65101303496017,215.1459655634254,103.74869174241985,62030800,4735200
2017-08-31,217.48345947265625,104.18010711669922,217.72951022952728,104.21266668958741,216.21804791802782,103.83824091652855,216.80681318688067,103.89521861655699,103803900,7978400
2017-09-01,217.79100036621094,103.38323211669922,218.22159586378206,103.86446074272011,217.64161337532127,103.12222538906778,217.8613024928813,103.83999233433143,62007000,14128600
2017-09-05,216.2268524169922,105.02267456054688,217.5098429858757,105.05530740127558,215.2514320295312,104.14993898067682,217.28135768238633,104.14993898067682,91398800,15215700
2017-09-06,216.9649200439453,104.37834930419922,217.29885172095575,105.21846473236845,216.3761549457341,104.19074775303764,216.91219681257664,104.99008456427113,57916900,9066400
2017-09-07,216.93858337402344,105.44681549072266,217.29009397149585,105.68336002828346,216.5255668024672,104.67195353323565,217.2725150894327,104.67195353323565,58034700,13618900
2017-09-08,216.68377685546875,105.21842956542969,217.14951672234378,105.34893603094802,216.43772611103518,104.86770744085341,216.6486190869726,105.30815120475086,63832800,9808500
2017-09-11,218.99488830566406,103.96234893798828,219.07397316354823,104.4435838255003,217.94916604444506,103.79922205371844,217.96673151813584,104.29676714050073,71364800,17856700
2017-09-12,219.73304748535156,103.41585540771484,219.76819184261475,103.66054570661915,219.17942664495354,103.20378550368494,219.36397139467252,103.62792531174475,56896000,7557400
2017-09-13,219.83856201171875,103.00802612304688,219.8737197886232,103.52188132193102,219.32888151670946,102.99986791334979,219.44312417850418,103.51372933512462,59228000,6740000
2017-09-14,219.7681884765625,103.43214416503906,219.9703121061968,103.44846058198513,219.33760641507808,103.04063727878994,219.5133550162202,103.07326388979233,95446300,6674500
2017-09-15,220.0640869140625,103.47296142578125,220.15239059289766,103.59530969967689,219.5165582892449,103.21195467882002,219.62252809396938,103.58715148864606,95432400,9769200
2017-09-18,220.5321502685547,102.87748718261719,220.8853919538614,103.23637362130587,220.14357632953337,102.64094895919862,220.43500678379934,103.17927861723165,46235200,6863000
2017-09-19,220.7528839111328,102.62464904785156,220.8412010517976,103.02431411640595,220.42613474621976,102.55124384506966,220.7793763582715,102.99984571547864,47108100,5554900
2017-09-20,220.83241271972656,102.69808959960938,220.94722233428757,102.81227965158165,219.82565906791112,102.22501297121501,220.8412525210355,102.74702641534289,59574100,8037000
2017-09-21,220.24073791503906,102.64100646972656,220.76177416004575,103.22827325376214,220.0641170578699,102.62469626923323,220.673470469115,102.90201946075767,48211400,6147800
2017-09-22,220.28489685058594,102.93460845947266,220.45269138152275,103.3669064268176,219.913989007345,102.82041842217862,219.9404814621974,103.17930495246864,51214000,5660700
2017-09-25,219.83447265625,103.57893371582031,220.38201476870944,103.80731371022281,219.08383073036333,102.93457231853432,220.0287596194927,103.03245212594459,57064400,9679000
2017-09-26,219.96688842773438,103.39141082763672,220.5144169156321,103.4974426926422,219.72844295142627,103.12224583620844,220.26714511623942,103.3995628167885,54082000,7251900
2017-09-27,220.82350158691406,101.83348846435547,221.21207538668327,102.20053321025648,219.78141608068745,101.63773500027584,220.67337325069448,101.84980488304818,81001400,12145700
2017-09-28,221.0885009765625,101.53175354003906,221.16797832808047,101.67041205326323,220.45265521380773,101.115771777473,220.54095889039257,101.31152533866559,44778800,8883700
2017-09-29,221.8656463623047,101.76007080078125,221.94513719308551,101.98029264307017,220.8942250196775,101.36039948927632,221.07967218245176,101.76007080078125,85578000,11285500
2017-10-02,222.82826232910156,101.57376098632812,222.82826232910156,102.16221635018307,221.9186387098126,101.54106832883765,222.09527302831162,102.00692778597501,59023000,7860700
2017-10-03,223.3051300048828,101.67182922363281,223.3316224564161,101.76173246425161,222.74876157207186,101.27952360679751,222.8282524019777,101.27952360679751,66810200,6219800
2017-10-04,223.57000732421875,101.67998504638672,223.81727912163004,101.8270926104344,223.04013148673613,101.24681213324544,223.15494106242792,101.77805675575183,55953600,7447000
2017-10-05,224.89471435546875,101.2958755493164,224.9123670039229,101.59010321032592,223.60535682719396,101.09155113114237,223.90561355456472,101.56557904233647,63522800,8180300
2017-10-06,224.63858032226562,101.00982666015625,224.9300106963462,101.42665026160785,224.17936895277762,100.55214191220125,224.44429340621193,100.7646410746748,80646000,10375000
2017-10-09,224.26773071289062,101.32855224609375,224.9300689686731,101.39393131064313,224.00279271551636,101.05066783868857,224.86825773862603,101.16508899600676,35803100,3590900
2017-10-10,224.859375,101.49202728271484,225.23912253462714,102.0559646835543,224.2941803353371,101.36125665942421,224.84172235210386,101.45933462689219,43057400,6666800
2017-10-11,225.21266174316406,101.68814849853516,225.21266174316406,101.88430437852634,224.59448209731445,101.55738414735913,224.7622631277335,101.81074436465845,47674300,4385900
2017-10-12,224.87704467773438,102.12130737304688,225.24795241897246,102.1458315327906,224.6385991743299,101.54102696879806,224.8947108012135,101.79439340227547,47065100,7141600
2017-10-13,225.15081787109375,102.85688018798828,225.43342195673813,102.93044019904697,224.87705358519108,102.30111768687357,225.31861236253204,102.63621262578127,54800400,7746900
2017-10-16,225.45108032226562,102.78333282470703,225.64536726724646,102.89775397306153,225.03602745832097,102.4727557916149,225.3804427743679,102.5953516607047,38221700,5737300
2017-10-17,225.61001586914062,102.91414642333984,225.65417443666982,103.05308556489753,225.1772834678392,102.48097954937302,225.39806283018225,102.48097954937302,31561000,4969600
2017-10-18,225.83084106445312,102.23573303222656,226.03395434594628,102.309293043743,225.63655410813595,101.90064432671822,225.98979576945501,102.20304662209101,40888300,5943800
2017-10-19,225.8926544189453,102.41556549072266,225.92798667059338,102.98767758123033,224.62097634103557,102.38287283679483,225.04486903367214,102.76700372608906,61903800,8966500
2017-10-20,227.0583038330078,101.32855224609375,227.08482322782794,101.5737377679961,225.87494321567084,101.05066783868857,226.6962494122623,101.34489545335974,89176400,12326900
2017-10-23,226.17526245117188,101.50833892822266,227.4116487984436,101.7453559326201,226.09578509180957,101.36122514050992,227.38515634532286,101.47565251805057,63915300,6871100
2017-10-24,226.57261657714844,100.8790512084961,226.8110485924931,101.09155034768642,226.2105351793689,100.65020885959251,226.60794882221646,100.83001534386999,66935900,6842800
2017-10-25,225.45108032226562,100.3968276977539,226.35186402396718,100.51125509100022,224.3118645769734,100.05356422447123,226.2370544268499,100.14346745349556,103715300,9961400
2017-10-26,225.7425079345703,100.06169891357422,226.34302141137258,100.57659391750099,225.6188720143284,100.06169891357422,226.06927059723475,100.57659391750099,69798000,8179400
2017-10-27,227.5882568359375,100.7237319946289,227.74723850574148,100.79729200466156,225.7513838627505,100.32325800595828,226.4931995029191,100.47854651065043,85562500,10480900
2017-10-30,226.7404327392578,101.68814849853516,227.49108805276177,101.72084114520035,226.44017600397802,100.98527218394533,226.49316090134454,101.23046391619192,54285700,9051600
2017-10-31,227.09365844726562,101.7208480834961,227.34977006698352,101.88431132797179,226.79340173304095,101.671812227896,227.12015089409113,101.77805866019129,60304800,4424300
2017-11-01,227.3939666748047,102.17375183105469,228.22409946420285,102.49317227876773,227.02307233522617,101.80519169867449,227.8796975774514,101.84613935300102,54202700,8940400
2017-11-02,227.4822235107422,102.62425231933594,227.62352553855368,102.80443330316052,226.24586445564913,102.31301755455927,227.32326883593151,102.37854132069018,56449500,7222700
2017-11-03,228.24176025390625,102.90270233154297,228.28590535477494,102.95184202385899,227.22615342781592,102.4931882324048,227.64121978830357,102.76346903752142,59589700,10984100
2017-11-06,228.594970703125,103.2876205444336,228.72743293825735,103.37771412342542,228.0386023649618,102.9682001275308,228.10923990682994,103.14019525596403,49652600,6246700
2017-11-07,228.43601989746094,103.72171783447266,229.03653334065638,103.83638126830161,227.9237966454471,103.30401175484518,228.70094437222133,103.38591956359886,57502200,6422700
2017-11-08,228.82456970214844,103.492431640625,228.921726644527,103.85280614496965,227.976784421593,103.36957612789925,228.25938849864752,103.68080467793902,50469600,3356200
2017-11-09,227.99447631835938,103.19758605957031,228.188763262988,103.39415114052642,226.39600871219082,102.82902575169122,227.6059024291021,103.09111460919644,95085500,6280400
2017-11-10,227.923828125,101.64141082763672,228.10046243297452,102.247490020286,227.28798234714782,101.52674736547847,227.60591871137967,102.14101859076479,59984700,11981000
2017-11-13,228.13577270507812,101.85431671142578,228.36539192032603,102.22287679071562,227.19967014376113,101.8133628143103,227.23500239624823,102.21469101024242,50228600,5880800
2017-11-14,227.6059112548828,102.54232788085938,227.7118810559513,102.57508975861913,226.53731954268417,102.19014550580363,227.32330715162644,102.19014550580363,61315200,6195900
2017-11-15,226.46665954589844,103.65620422363281,227.15549013518063,103.74629782312144,225.75133650897493,102.90269979944529,226.62561423174634,103.24669013457145,80811500,9568200
2017-11-16,228.39187622070312,102.75526428222656,228.76279748204905,103.46782097602271,227.37629634049546,102.74707225162518,227.42044144156966,103.20573223497502,67777000,5894900
2017-11-17,227.720703125,103.51698303222656,228.36538870841446,103.55793694539508,227.64122577098098,103.16480062452271,228.03863949168786,103.2548942345416,75756800,6938800
2017-11-20,228.10922241210938,103.47602081298828,228.3035093256052,103.50878269115532,227.72064858511771,103.12384468224361,227.96794733920814,103.12384468224361,48075500,4232300
2017-11-21,229.60171508789062,103.80365753173828,229.7871891712757,104.25412565063037,228.07393902876052,103.45147507024741,228.88639205371354,104.09031622162834,69176800,5818400
2017-11-22,229.3986358642578,104.13941955566406,229.74303771313583,104.18036720963866,229.23084136460102,103.61524209475854,229.61057546356736,103.7053356816662,45033400,4140700
2017-11-24,229.92848205566406,103.85277557373047,230.03447880463517,104.04114855559294,229.75187470859882,103.76268197416525,229.893176756617,103.95924698744886,27856500,3141400
2017-11-27,229.81369018554688,103.70536804199219,230.27290161022054,104.05755046924796,229.61056344643276,103.54155862891382,229.9726448767098,103.90193308899606,52274900,6079900
2017-11-28,232.14508056640625,103.84456634521484,232.17157301197295,104.16398678216179,230.18455874265112,103.5824776213433,230.28171567679968,103.82818228508583,98971700,5983000
2017-11-29,232.0037841796875,102.82081604003906,232.81626411449423,102.93547950494094,231.553412594105,102.46044157966733,232.27754844073394,102.83719385701497,77512100,14547100
2017-11-30,234.0349578857422,102.4768295288086,234.95338060512077,102.80443587026316,232.85158376797722,101.91989000016925,232.93106110231162,102.63244066639238,127894400,9630000
2017-12-01,233.5492401123047,103.85971069335938,234.299895356883,104.79530930216437,230.281721622091,102.66969052500107,233.81419152541815,103.3016337809624,164390900,24583100
2017-12-04,233.2667236328125,103.908935546875,235.61579301255762,103.95817559441338,233.2137117759258,103.25237235959382,235.18307396112252,103.34264995438124,94040600,9609200
2017-12-05,232.4276885986328,104.42598724365234,234.15859129003843,104.6393712441016,232.29522636853147,103.77763274104022,232.4276885986328,103.79405026647166,77994500,10958900
2017-12-06,232.4718475341797,104.78710174560547,232.90459344575342,105.23848352932295,232.00379632621429,104.7706904809864,232.52483242937518,104.94303693601871,75898600,11834200
2017-12-07,233.20484924316406,103.96637725830078,233.52275861307524,105.13177714923481,232.20692213659652,103.6545132094312,233.20484924316406,104.99225325498378,77218600,13056800
2017-12-08,234.4765167236328,103.974609375,234.48532957149348,104.01564066721396,233.1694932291391,103.6052901763649,234.1674202339871,103.89253426766892,76563900,4786100
2017-12-11,235.18299865722656,103.76119995117188,235.24482334495391,104.30285921046321,234.45002305473264,103.7447886905964,235.18299865722656,104.11410153732004,83077500,3863800
2017-12-12,235.59808349609375,103.72017669677734,236.07497448806186,103.74480298320832,235.21834944258538,103.13747981359583,235.97781754960212,103.54783026046599,85195800,7502400
2017-12-13,235.57164001464844,104.49983978271484,236.28696317598224,104.54907982960277,235.48332285694778,103.89251665099465,235.8454043380916,104.07307183818442,102905400,8532900
2017-12-14,234.6090545654297,104.94303131103516,235.98671603987412,105.03330891523005,234.55606965876748,104.05667279427679,235.87190642523478,104.27005679159667,100666700,6885000
2017-12-15,236.5626983642578,105.33692932128906,237.03314201277402,105.53388945493931,235.5685553401002,104.6885688202967,235.6218110672254,104.89374397478078,144610300,7239400
2017-12-18,238.06280517578125,104.3767318725586,238.41785239694528,105.04970630310484,237.86752514088604,104.15514540336368,237.97403659839858,105.02508628002212,83653600,7239700
2017-12-19,237.14857482910156,103.02256774902344,238.35574094693663,103.7201621586328,237.07754912312896,102.64504614219308,238.31137019698122,103.6709221155745,82382900,11045800
2017-12-20,237.02426147460938,101.88182830810547,238.17817170178614,102.3496276582688,236.7224699857842,101.72589310423365,238.12491597366204,102.02134598448966,76751500,10005800
2017-12-21,237.512451171875,102.4756088256836,238.23145768784872,102.6894441188817,237.2639154078672,101.9821480738136,237.65447547821753,102.00682017020301,67032300,7026900
2017-12-22,237.4503173828125,102.61540222167969,237.56571381493924,102.67297252730637,236.90884806784032,102.41801921305857,237.5302009692777,102.557831916053,78720900,3974300
2017-12-26,237.166259765625,102.91968536376953,237.38816763792425,103.24043504149408,236.89998115421122,102.77987268880067,237.04197835472303,102.78809880929633,45244400,3168400
2017-12-27,237.2816925048828,104.26025390625,237.6456247217502,104.4329710624353,237.00652886819213,103.38024725786232,237.33494823531535,103.38847337832148,57751000,9059700
2017-12-28,237.76988220214844,104.16983795166016,237.81428003700663,104.3096506881129,237.3970920841993,103.9313305499321,237.78765217143882,104.06291716227166,45116100,5297100
2017-12-29,236.8733367919922,104.33431243896484,238.37343624285268,104.54814772184167,236.67808386047062,104.0217887752938,238.35569336408648,104.03823474719498,96007400,7580500
2018-01-02,238.56874084472656,103.20757293701172,238.60425369428268,104.04646182965763,237.35268985901095,102.8621510516604,237.74324993902627,104.03000958291119,86655700,16238200
2018-01-03,240.07772827148438,103.70104217529297,240.22863756760557,103.79151071573773,238.73739584066817,103.20758140221777,238.73739584066817,103.62702588294405,90070400,8605100
2018-01-04,241.08958435058594,103.68460845947266,241.57779794002124,103.75863103526666,240.13983921053205,103.10890520194106,240.72567926483586,103.3391865049537,80636400,9217900
2018-01-05,242.69622802734375,103.38851928710938,242.82048235722013,103.77506554934406,241.39140857763462,103.10066769013488,241.88848007387,103.52011217412297,83524000,10915400
2018-01-08,243.14004516601562,103.32270812988281,243.29981234319763,103.65168402587464,242.30566934513396,102.94438804563488,242.59857583663432,103.61878580880612,57319200,8850600
2018-01-09,243.6903076171875,101.94104766845703,244.32051826302583,102.66479613086905,243.28197771065976,101.82590700847247,243.56602623128134,102.64834387961676,57254000,16226400
2018-01-10,243.3175811767578,101.81766510009766,243.58388692216613,101.92457961129448,242.2524394602285,100.88008777208246,242.92702108752002,101.0034482562734,69574300,14302600
2018-01-11,245.09274291992188,102.23712158203125,245.09274291992188,102.46740289330151,243.7080403002443,101.41468474195456,243.87669240928832,101.57917587478698,62361500,12511000
2018-01-12,246.69064331054688,102.40982055664062,246.8592684322936,102.6318819912511,245.05737695061163,101.90813991574174,245.35919560225855,102.06439863024033,90816100,9987100
2018-01-16,245.8473358154297,102.83743286132812,248.6167421913443,103.03481581095666,245.14609923679492,102.44266068738021,247.95990344762214,102.94434731848298,106555100,9125900
2018-01-17,248.19064331054688,102.69766998291016,248.5812033574405,103.33094346251491,245.84731011755022,102.4756085665791,246.78819738823984,102.87038093189328,113258800,8327000
2018-01-18,247.7734375,101.74363708496094,248.50127464763182,102.2041996004543,247.27633900373326,101.60382436057097,248.0752289199176,101.92457415167438,100728000,10843900
2018-01-19,248.9008026123047,101.20905303955078,248.9008026123047,101.62027136820126,247.77352013064032,101.14326287573395,248.3593332016117,101.48868476587384,140920100,11374300
2018-01-22,250.9244842529297,101.3077621459961,250.9244842529297,101.74365263258201,248.63438042173044,101.15149715092015,248.68766321887233,101.52981731427198,91322400,8984700
2018-01-23,251.45718383789062,101.74363708496094,251.75009037064282,102.14662928601763,250.64055078111818,101.35709085601742,250.96897016547845,101.82587949491422,97084700,12325700
2018-01-24,251.3595428466797,101.19259643554688,252.70876039161573,101.2666127150745,250.17011959779202,100.78137815010075,252.10515023754792,101.03633147917556,134816100,9038900
2018-01-25,251.4659881591797,102.02324676513672,252.32699178074702,102.1054891573206,250.6671252425951,100.9952011761075,252.2293653200854,101.2912788077233,84587300,12173300
2018-01-26,254.37750244140625,101.64498138427734,254.42190028322847,101.90816723650538,252.0519115224787,101.2419890287713,252.30933232225703,101.88348885683693,107743100,6462900
2018-01-29,252.69097900390625,100.93762969970703,254.24433443679212,101.13501269359026,252.53121180344655,100.58398177020796,253.80051859882474,101.13501269359026,90118300,12223000
2018-01-30,250.0990753173828,100.34550476074219,252.74420001168627,100.64158247836707,249.6197466934919,100.09054511380766,250.8446825721213,100.56755991161378,131796400,12064400
2018-01-31,250.22335815429688,100.93762969970703,251.46603705375964,101.102114482161,249.14044645154326,100.287904142037,250.96010759751405,101.05277030236326,108364800,18045100
2018-02-01,249.93931579589844,99.47478485107422,251.25302043022384,100.98297907662418,249.14045270393626,99.4170946708063,249.48664206052902,100.94177539800886,90102500,18632800
2018-02-02,244.4980926513672,98.55172729492188,248.7409698799786,99.11214880027381,244.4625798087836,98.27151339836733,248.60780349238064,99.02149191795533,173174800,23944400
2018-02-05,234.27259826660156,99.48304748535156,244.853178703015,100.39785358481228,233.72227101677458,97.77705892187927,242.72286831178914,98.21385698440822,294681800,28606200
2018-02-06,238.88832092285156,98.86494445800781,239.39427748706163,99.61492330260312,229.63032890282412,98.66715039621471,230.7309835294963,99.2440523630112,355026800,10935400
2018-02-07,237.59234619140625,97.92540740966797,241.75531319202244,99.16987445864642,237.51243551505837,97.7111268577142,238.32906845060393,99.00504084646683,167376100,16271100
2018-02-08,228.68051147460938,97.81822204589844,238.03615522462928,98.22205319304064,228.64499862927812,97.12593379161267,237.89413093166843,97.25780061633616,246449500,15155100
2018-02-09,232.11563110351562,97.20012664794922,233.98852051650647,98.14789288560199,224.49975140988434,97.07650305111184,231.49427823462375,97.34023045674482,283565300,15661600
2018-02-12,235.52420043945312,97.62869262695312,237.00655735028016,98.32098107673627,232.2577221679953,97.40617515709022,234.18386785630307,97.71110627180019,143736000,10944600
2018-02-13,236.1099395751953,98.06551361083984,236.66026667916546,98.082000116332,233.72220907182106,97.57102533798711,234.3080490146032,97.75233917184367,81223600,8157600
2018-02-14,239.29660034179688,96.97763061523438,239.6605325492349,97.69464265148116,234.60102158229324,96.81280329754412,234.60990656659095,97.6287092093014,120735700,12043300
2018-02-15,242.35003662109375,97.30730438232422,242.3589216047096,97.90893611804759,238.56871761834202,97.24137093144166,241.05410216632094,97.40620455864806,111200300,8222400
2018-02-16,242.4210205078125,97.8347396850586,244.382705582294,98.24681423833798,241.67541331519323,97.52980225203873,241.7198111422124,98.10671039928508,160420100,8454100
2018-02-20,240.9031982421875,97.40618133544922,242.9181392055205,97.66990878834261,240.10433526157803,97.06827719605788,241.4624104551237,97.48035173418872,86369700,8268800
2018-02-21,239.70489501953125,96.21117401123047,243.85014637682096,97.48860776195431,239.60726854909353,96.02162321999332,241.34701884428281,97.44739778763704,98883700,12054300
2018-02-22,240.01559448242188,96.49959564208984,242.36781295430166,96.96936657061056,239.3410128436216,96.42542525617017,240.63694747727394,96.62321923971332,110511300,9317900
2018-02-23,243.84127807617188,97.35672760009766,243.84127807617188,97.50507468455021,240.77008021376412,97.01882975025254,241.2494088798543,97.15069033212235,92766400,9072900
2018-02-26,246.67282104492188,97.38967895507812,246.77047460878174,97.99955369926832,244.32948766105906,97.282541856224,244.9241856752004,97.80999667601841,86491400,8771600
2018-02-27,243.59275817871094,97.24958038330078,247.57824288679123,97.79352173238195,243.53061745920402,96.63971189401157,246.85923629661136,97.67813508956291,99099200,12525700
2018-02-28,241.1251220703125,97.86771392822266,245.1549771750091,97.93364737087862,240.80558769229182,97.45563934326172,244.70227638444607,97.636953166686,121907800,9311600
2018-03-01,237.61898803710938,98.53577423095703,242.47433392936142,98.78352006612475,236.11000349521441,97.5695768145919,240.91209365901054,97.80080290051467,176855100,12287700
2018-03-02,238.8439178466797,97.73475646972656,239.41201511790138,98.21372848866174,235.0626253525394,97.5448234176782,235.93248705259052,98.14766207906248,139083200,10064300
2018-03-05,241.60446166992188,97.47048950195312,242.22581466204204,98.10636761880123,237.53909353183624,97.14016378025377,237.64563208436954,98.06507454092414,97307400,5658200
2018-03-06,242.21693420410156,97.56131744384766,242.6696350236317,98.00725616918972,240.70794953124692,97.54480399495573,242.5897243356462,97.74299688385054,79213200,5452000
2018-03-07,242.12814331054688,97.4539794921875,242.48319052780883,98.0072714728183,239.8380657340958,97.41268641285235,240.03334576684483,97.91643173863243,87063500,4461800
2018-03-08,243.29983520507812,98.0155029296875,243.42408954732923,98.26324243254965,241.80862056785938,97.660403971858,242.81162155554873,97.70169073878294,66901200,7086700
2018-03-09,247.53375244140625,97.37139892578125,247.53375244140625,97.66868515316277,244.40041483157933,97.1071333006612,244.71997620636753,97.43745903162198,113625300,6570400
2018-03-12,247.2230987548828,97.93295288085938,248.45691945808744,97.9907657166444,246.83253875446997,97.60263342199521,247.826708720842,97.70172673947853,71924800,5801300
2018-03-13,245.6253662109375,98.42841339111328,248.9007282989377,98.57705962054077,245.0128983675969,97.6026024055023,248.39477189124574,97.70169569149542,91968900,7455300
2018-03-14,244.36500549316406,99.2955322265625,246.77936489276703,99.42766503652271,243.80582025507093,98.57708054883112,246.59296981340265,98.60185387558887,105895100,10175000
2018-03-15,244.09869384765625,99.2955322265625,245.5277677437663,99.50198501679597,243.59273732647299,99.03953278281354,244.87981400210748,99.2377256973147,83433000,6757900
2018-03-16,244.36337280273438,98.94039916992188,245.4238870160086,99.10556512560527,244.30990378331353,98.72569287818897,244.6307178998387,98.93214559746545,100343700,6084300
2018-03-19,241.05702209472656,98.62663269042969,244.54156449258338,99.07257149820094,239.39050772985001,98.4366933406525,243.60582956801355,98.44495321684441,109208400,8491200
2018-03-20,241.46697998046875,98.230224609375,242.10863531360303,98.45319712732193,240.7807490066357,98.13113131289947,241.45805941295856,98.19719771084215,59757300,5446000
2018-03-21,241.0036163330078,98.33757019042969,243.53458333497318,98.6183428913677,240.78974022482655,97.5365325547314,241.42247517610286,97.99073110088123,78709600,9742400
2018-03-22,234.97918701171875,99.31207275390625,239.61334109689088,99.77452508463274,234.702894139645,98.82484079079902,238.7578095606349,99.35335954032657,148785900,12136600
2018-03-23,229.97067260742188,99.23772430419922,235.75449166638737,99.35333736107182,229.77461048344247,98.78353195232512,235.4247570026162,98.83307860514508,183534800,7250400
2018-03-26,236.262451171875,98.85782623291016,236.54763739265283,99.4689245604411,231.1827041989379,98.82479303947099,233.6067326818395,99.09731216001602,141956100,8237900
2018-03-27,232.24325561523438,99.91484832763672,237.7418622329789,100.02220776542006,230.67475834620134,98.94039131796758,237.20717197931697,98.95691106244341,129941400,9168500
2018-03-28,231.5569610595703,100.17913818359375,234.0612199805454,100.45165734688942,230.4429780080261,99.88184569644183,232.37686455212167,100.29475122854856,146452300,7412500
2018-03-29,234.51577758789062,100.66636657714844,236.39619569068927,100.98843237724508,231.56595174988212,100.3443007770518,232.70666965222202,100.36907410006874,111601600,9694300
2018-04-02,229.45379638671875,100.864990234375,234.49791539738547,101.26222960917501,226.95847138934363,100.26914064303348,233.98101198105408,100.42637583576406,186286300,12036500
2018-04-03,232.3946990966797,100.0870590209961,232.87594743273795,100.53395088814288,228.89234259931277,99.99602514173074,230.7014501475613,100.43463947969755,119956900,9855000
2018-04-04,234.8811798095703,99.88021087646484,235.5941183373679,100.51744201017851,228.67852758777462,99.80572570743418,228.812200162129,100.42640808908975,123715300,6654300
2018-04-05,236.73480224609375,99.13538360595703,237.6259887736935,99.53261676577945,235.55842950241697,99.11882854118521,236.6545715253778,99.39193028475515,82652600,7603700
2018-04-06,231.45896911621094,100.21949005126953,236.26245042153136,100.26087139240346,229.92612718046695,99.49122517021824,234.7563701909518,99.85536076769698,179521200,8831200
2018-04-09,232.59971618652344,100.38499450683594,236.02186966679415,100.38499450683594,231.65506051109313,99.59879333694117,232.9294508962867,99.83879119003082,105442900,6307500
2018-04-10,236.29808044433594,100.20292663574219,237.09124943484787,100.45119570448627,234.36422108898887,99.95465125309286,235.51383202126632,100.30223173767772,103529000,6046000
2018-04-11,235.05935668945312,100.55879211425781,236.7347916377594,100.87326881690493,234.72962204051368,100.36016926783314,234.80090499291143,100.84016500916749,91140200,5901300
2018-04-12,236.9932098388672,99.82225799560547,237.94678588257003,100.19466481405864,236.2178819667013,99.64846772606691,236.39613013823825,100.1698385346826,68890500,6622800
2018-04-13,236.29808044433594,100.05396270751953,238.4280291023024,100.24430169557286,235.28214203943355,99.72293096849451,238.31217051296,99.73947971418839,85079200,4964000
2018-04-16,238.24082946777344,100.0870590209961,239.01618441969072,100.11188529463124,237.11795318660575,99.4580993953186,237.94674994568982,99.49948072731368,63405300,4491300
2018-04-17,240.7896728515625,100.36016845703125,241.39567311975648,100.61672138644734,239.5063621678267,99.98776167232869,240.02323835026212,100.07051803405085,64682000,5590400
2018-04-18,240.96791076660156,99.55741119384766,241.77886648098513,100.41808481479362,240.50447641912365,99.54085613542284,241.23525581564544,100.3767097965412,57303900,8138400
2018-04-19,239.6311492919922,98.74644470214844,240.51341521756515,98.92023503935441,238.58844912798043,98.32437884670036,240.30843253319267,98.8292011035929,77655900,9875800
2018-04-20,237.59922790527344,98.03467559814453,239.78264578432066,98.58915013513206,236.70804137453655,98.0098493224444,239.55984915163646,98.39053361562561,99953100,7579400
2018-04-23,237.56362915039062,98.05950927734375,238.74000204242833,98.16709823204108,236.47638036172387,97.72020629398224,238.17855010773496,97.92710035897768,65558000,7073200
2018-04-24,234.36428833007812,97.61259460449219,238.8202218333713,98.02638263810836,232.84926006021453,97.45535944517299,238.59742515820665,97.82776614986581,112885500,8190800
2018-04-25,234.94354248046875,96.95882415771484,235.38913580848333,97.36433470078298,232.46604466458197,96.77675639562979,234.3018870002534,97.1657181939197,103840900,6603800
2018-04-26,237.3318328857422,97.63744354248047,238.16955022411184,97.76157492223135,235.5316462633142,97.31468301341204,235.97723943492153,97.43054949102182,67731900,6528600
2018-04-27,237.55467224121094,98.39056396484375,238.24979662619552,98.4402165315597,236.61001672307427,98.01815708665966,237.94679647857186,98.04298337001764,57053600,5401800
2018-04-30,235.72775268554688,98.5643310546875,238.7399674436861,98.9450153756589,235.65644253444137,98.43192213665237,238.17851559035964,98.54778230764778,82182300,8321100
2018-05-01,236.1466522216797,98.2093734741211,236.25359026995474,98.56600982224116,233.5889236484279,98.0600810440076,235.15742088141826,98.50795200652075,74203400,7979200
2018-05-02,234.56031799316406,98.10151672363281,236.7704432985887,98.59086644176762,234.1681937234553,98.08493149337883,235.9505668778202,98.40010149080736,86368900,4644000
2018-05-03,234.04339599609375,98.54110717773438,234.70286530794027,98.95580757838516,230.86185364050027,98.4332873515825,233.72258190822913,98.56598818932127,136311500,6345300
2018-05-04,237.0734405517578,98.69041442871094,237.75967161372552,98.8894752070181,232.73336632582223,98.2757139656447,233.06310100382225,98.8894752070181,91222100,4283500
2018-05-07,237.87551879882812,98.53277587890625,238.85580221711055,98.7152386623269,237.15363269374905,98.48300754904311,237.8487842909996,98.67377243656807,55304900,3647800
2018-05-08,237.87551879882812,98.4415283203125,238.24088134019996,98.69864040065472,236.29810124638166,98.11806269413277,237.50120849237433,98.3254127790081,67499200,6091200
2018-05-09,240.17481994628906,97.85270690917969,240.50455467968985,98.2176389498331,238.02705669724634,97.85270690917969,238.5528535960287,97.96882251227292,59666100,7832500
2018-05-10,242.42054748535156,98.6406021118164,242.75030934325306,98.6820746681114,240.81642262739302,98.1595483012187,240.92336065834303,98.32543219857499,72063900,7101500
